Bwd.IAT.Total,Avg.Fwd.Segment.Size,Fwd.Packet.Length.Mean,Init_Win_bytes_forward,Destination.Port,Fwd.Header.Length,Bwd.IAT.Max,Bwd.IAT.Std,Total.Length.of.Fwd.Packets,Subflow.Fwd.Bytes,Source.Port,Bwd.IAT.Mean,Fwd.Packet.Length.Max,Fwd.IAT.Total,Flow.Duration,Flow.Bytes.s,Flow.Packets.s,Down.Up.Ratio,ProtocolName,source_file
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,52317,0.0,64.0,2343164467.8115845,2343164467.8115845,0.10925396126337349,0.0017070931447402107,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,62339,0.0,64.0,421051.9790649414,421051.9790649414,304.0004711158424,4.7500073611850375,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,62790,0.0,64.0,411491.15562438965,411491.15562438965,311.0637938396877,4.860371778745121,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60199,0.0,64.0,420639.0380859375,420639.0380859375,304.2989081147749,4.754670439293358,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,57204,0.0,64.0,218520340.91949463,218520340.91949463,1.1715156535213045,0.018304932086270383,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,52393,0.0,64.0,422629.11796569824,422629.11796569824,302.866022616049,4.732281603375766,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,50574,0.0,64.0,422561.8839263916,422561.8839263916,302.91421178512405,4.733034559142563,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,24.0,66.0,0,5355,56,0.0,0.0,48,48,55979,0.0,66.0,420379.8770904541,420379.8770904541,314.00170939104504,4.757601657440076,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,89.0,131.0,0,10505,28,0.0,0.0,89,89,53766,0.0,131.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60917,0.0,64.0,412476.0627746582,412476.0627746582,310.32103812028555,4.848766220629462,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,52598,0.0,64.0,297939877.03323364,297939877.03323364,0.8592337573242823,0.013425527458191911,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,53835,0.0,64.0,411681.1752319336,411681.1752319336,310.9202161791516,4.858128377799244,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,63228,0.0,64.0,3791430909.1567993,3791430909.1567993,0.06752068180425672,0.0010550106531915112,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,53333,0.0,64.0,443356.0371398926,443356.0371398926,288.70701936469186,4.51104717757331,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,55274,0.0,64.0,410999.059677124,410999.059677124,311.43623564626955,4.866191181972962,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,49673,0.0,64.0,410848.85597229004,410848.85597229004,311.55009473516225,4.86797023023691,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,55259,0.0,64.0,410274.0287780762,410274.0287780762,311.98660168966546,4.874790651401023,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,53415,0.0,64.0,410923.95782470703,410923.95782470703,311.4931547860798,4.867080543532497,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,54259,0.0,64.0,410405.15899658203,410405.15899658203,311.8869175839625,4.873233087249414,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,61394,0.0,64.0,411890.98358154297,411890.98358154297,310.761840152443,4.855653752381922,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,89.0,131.0,0,10505,56,0.0,0.0,178,178,56028,0.0,131.0,1763821181.0588837,1763821181.0588837,0.14854113490275256,0.001133901793150783,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,64304,0.0,64.0,415373.0869293213,415373.0869293213,308.1567006332794,4.814948447394991,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,34.0,76.0,0,53,28,0.0,0.0,34,34,28265,0.0,76.0,0.0,1023.0541229248047,253163.53670473082,1954.930785364717,1.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,52865,0.0,64.0,423898.22006225586,423898.22006225586,301.95927687830647,4.718113701223539,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,49476,0.0,64.0,420489.0727996826,420489.0727996826,304.4074347705537,4.756366168289902,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,58007,0.0,64.0,417604.2079925537,417604.2079925537,306.51032137655653,4.789223771508696,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,55623,0.0,64.0,422474.1458892822,422474.1458892822,302.97712000948087,4.734017500148139,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,58537,0.0,64.0,410567.9988861084,410567.9988861084,311.76321668340063,4.871300260678135,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60190,0.0,64.0,414077.0435333252,414077.0435333252,309.1212178964915,4.8300190296326795,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,53817,0.0,64.0,420676.94664001465,420676.94664001465,304.27148676044106,4.754241980631892,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,50488,0.0,64.0,410606.14585876465,410606.14585876465,311.734252618878,4.870847697169968,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,53035,0.0,64.0,415251.0166168213,415251.0166168213,308.24728869505407,4.81636388586022,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,60023,0.0,64.0,3624543457.9849243,3624543457.9849243,0.07062958493049051,0.0011035872645389143,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60418,0.0,64.0,409529.9243927002,409529.9243927002,312.55347259376384,4.88364800927756,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,50536,0.0,64.0,411892.1756744385,411892.1756744385,310.7609407496291,4.855639699212955,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,168,0.0,0.0,132,132,63317,0.0,64.0,3416365097.0458984,3416365097.0458984,0.11240016482197453,0.001756252575343352,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,89.0,131.0,0,10505,28,0.0,0.0,89,89,58972,0.0,131.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56467,0.0,64.0,419158.935546875,419158.935546875,305.3734255551511,4.7714597742992355,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,55102,0.0,64.0,412683.96377563477,412683.96377563477,310.1647052842358,4.846323520066185,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,89.0,131.0,0,10505,56,0.0,0.0,178,178,50558,0.0,131.0,584593976.9744873,584593976.9744873,0.4481743061328771,0.003421177909411276,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,51280,0.0,64.0,419075.96588134766,419075.96588134766,305.43388411885314,4.77240443935708,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,52970,0.0,64.0,2321787710.1898193,2321787710.1898193,0.1102598652221613,0.0017228103940962703,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,54581,0.0,64.0,412926.91230773926,412926.91230773926,309.98221763905354,4.843472150610212,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,58286,0.0,64.0,411152.1244049072,411152.1244049072,311.32029339569743,4.864379584307772,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,53474,0.0,64.0,2091737941.980362,2091737941.980362,0.1223862678312518,0.0019122854348633093,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,62898,0.0,64.0,420935.15396118164,420935.15396118164,304.0848425118803,4.75132566424813,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60468,0.0,64.0,423518.8961029053,423518.8961029053,302.2297261770794,4.722339471516865,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,63475,0.0,64.0,413588.0470275879,413588.0470275879,309.4867004013342,4.835729693770847,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,49867,0.0,64.0,420522.92823791504,420522.92823791504,304.38292755248466,4.755983243007573,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,65316,0.0,64.0,415652.0366668701,415652.0366668701,307.94989247842256,4.811717069975352,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60251,0.0,64.0,415118.932723999,415118.932723999,308.345367820416,4.817896372194,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,168,0.0,0.0,132,132,56084,0.0,64.0,1397362077.9514313,1397362077.9514313,0.2748035073078224,0.004293804801684725,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60490,0.0,64.0,422173.02322387695,422173.02322387695,303.1932240069305,4.737394125108289,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,53215,0.0,64.0,415682.0774078369,415682.0774078369,307.92763738624154,4.811369334160024,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,57073,0.0,64.0,410392.99964904785,410392.99964904785,311.8961583395931,4.873377474056142,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,57604,0.0,64.0,411237.0014190674,411237.0014190674,311.2560386305384,4.8633756036021625,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,168,0.0,0.0,132,132,59149,0.0,64.0,1121560132.0266724,1121560132.0266724,0.3423802157679299,0.005349690871373904,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,52402,0.0,64.0,410765.8863067627,410765.8863067627,311.6130240289934,4.8689535004530216,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,52260,0.0,64.0,411792.0398712158,411792.0398712158,310.8365087388062,4.8568204490438465,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,54218,0.0,64.0,406346037.86468506,406346037.86468506,0.6300049124270016,0.0098438267566719,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,64172,0.0,64.0,3347456119.0605164,3347456119.0605164,0.07647598382016967,0.001194937247190151,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,59879,0.0,64.0,411660.90965270996,411660.90965270996,310.9355224133008,4.858367537707825,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,58911,0.0,64.0,411181.9267272949,411181.9267272949,311.29772900960324,4.864027015775051,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,58850,0.0,64.0,411921.9779968262,411921.9779968262,310.7384573711341,4.85528839642397,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,64216,0.0,64.0,411471.8437194824,411471.8437194824,311.07839322114825,4.860599894080441,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,65121,0.0,64.0,414358.13903808594,414358.13903808594,308.91151383473806,4.826742403667782,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,24.5,66.5,0,5355,112,0.0,0.0,98,98,60184,0.0,69.0,612186769.0086365,612186769.0086365,0.434507920566064,0.0065339536927227675,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,57307,0.0,64.0,420477.86712646484,420477.86712646484,304.4155471838477,4.75649292474762,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60206,0.0,64.0,411279.91676330566,411279.91676330566,311.2235603608743,4.8628681306386605,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,54834,0.0,64.0,420639.0380859375,420639.0380859375,304.2989081147749,4.754670439293358,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,59130,0.0,64.0,3550597586.8701935,3550597586.8701935,0.07210053906042918,0.001126570922819206,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,65445,0.0,64.0,410795.9270477295,410795.9270477295,311.5902363489791,4.868597442952798,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,24.5,66.5,0,5355,112,0.0,0.0,98,98,58045,0.0,69.0,2676142347.097397,2676142347.097397,0.09939680536370178,0.001494688802461681,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,61103,0.0,64.0,411669.0158843994,411669.0158843994,310.92939973880283,4.858271870918794,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,168,0.0,0.0,132,132,62475,0.0,64.0,1970321722.0306396,1970321722.0306396,0.1948920299189741,0.0030451879674839705,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,62339,0.0,64.0,412297.01042175293,412297.01042175293,310.45580434615414,4.850871942908658,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,63120,0.0,64.0,420669.7940826416,420669.7940826416,304.2766602226118,4.754322815978309,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,51234,0.0,64.0,422555.92346191406,422555.92346191406,302.918484614586,4.733101322102907,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,52751,0.0,64.0,420413.0172729492,420413.0172729492,304.46250411151567,4.757226626742432,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,50648,0.0,64.0,420802.11639404297,420802.11639404297,304.18097964160336,4.7528278069000525,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,52034,0.0,64.0,421121.12045288086,421121.12045288086,303.95055907513404,4.749227485548969,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,61634,0.0,64.0,409615.03982543945,409615.03982543945,312.4885259451122,4.882633217892378,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56514,0.0,64.0,414972.06687927246,414972.06687927246,308.45449661853735,4.819601509664646,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,55883,0.0,64.0,413978.09982299805,413978.09982299805,309.1951000662309,4.831173438534858,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,64147,0.0,64.0,333269999.0272522,333269999.0272522,0.7681459499721316,0.012002280468314556,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,64183,0.0,64.0,411416.05377197266,411416.05377197266,311.120576911041,4.861259014235015,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,168,0.0,0.0,132,132,58067,0.0,64.0,3139021000.146866,3139021000.146866,0.12233113444670607,0.0019114239757297823,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,168,0.0,0.0,132,132,54546,0.0,64.0,1879662087.917328,1879662087.917328,0.2042920386958878,0.003192063104623247,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,63820,0.0,64.0,1069910339.8323059,1069910339.8323059,0.2392723861703445,0.0037386310339116327,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,49967,0.0,64.0,420377.9697418213,420377.9697418213,304.4878875993723,4.757623243740192,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,54769,0.0,64.0,413213.01460266113,413213.01460266113,309.7675907499736,4.840118605468337,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,58894,0.0,64.0,411712.8849029541,411712.8849029541,310.8962694479946,4.857754210124916,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,89.0,131.0,0,10505,56,0.0,0.0,178,178,60650,0.0,131.0,384405757.188797,384405757.188797,0.6815714777948066,0.005202835708357303,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,63439,0.0,64.0,4154549864.053726,4154549864.053726,0.06161919061676941,0.000962799853387022,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,89.0,131.0,0,10505,28,0.0,0.0,89,89,50187,0.0,131.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,50112,0.0,64.0,4609780120.849609,4609780120.849609,0.05553410212390297,0.000867720345685984,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,63755,0.0,64.0,1008184733.1523895,1008184733.1523895,0.25392171849254236,0.003967526851445974,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,89.0,131.0,0,10505,28,0.0,0.0,89,89,49216,0.0,131.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,58052,0.0,64.0,420356.98890686035,420356.98890686035,304.5030851821077,4.757860705970433,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,53456,0.0,64.0,412415.9812927246,412415.9812927246,310.366246232219,4.849472597378422,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,62199,0.0,64.0,419167.99545288086,419167.99545288086,305.3668252074093,4.77135664386577,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,58091,0.0,64.0,409990.7875061035,409990.7875061035,312.202136976296,4.878158390254625,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,62596,0.0,64.0,422555.92346191406,422555.92346191406,302.918484614586,4.733101322102907,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,57225,0.0,64.0,410759.21058654785,410759.21058654785,311.61808841053397,4.869032631414593,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,63033,0.0,64.0,410865.06843566895,410865.06843566895,311.53780117484376,4.867778143356934,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,54970,0.0,64.0,420679.09240722656,420679.09240722656,304.2699347560948,4.7542177305639814,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,64212,0.0,64.0,414906.0249328613,414906.0249328613,308.50359432768545,4.820368661370085,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,61043,0.0,64.0,414621.11473083496,414621.11473083496,308.71558503019185,4.823681016096748,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,52835,0.0,64.0,412437.91580200195,412437.91580200195,310.3497401568886,4.849214689951384,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,49552,0.0,64.0,411683.0825805664,411683.0825805664,310.91877566999705,4.858105869843704,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56533,0.0,64.0,421244.85969543457,421244.85969543457,303.8612746338214,4.747832416153459,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,53762,0.0,64.0,409865.8561706543,409865.8561706543,312.29729940399113,4.8796453031873614,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,54107,0.0,64.0,416285.9916687012,416285.9916687012,307.48092071728433,4.804389386207568,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,54206,0.0,64.0,413933.99238586426,413933.99238586426,309.22804687342506,4.8316882323972665,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,59232,0.0,64.0,420488.1191253662,420488.1191253662,304.40812517187317,4.756376955810518,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,61157,0.0,64.0,407042.0265197754,407042.0265197754,314.4638431918316,4.9134975498723685,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60639,0.0,64.0,410797.8343963623,410797.8343963623,311.58878962467446,4.8685748378855385,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,89.0,131.0,0,10505,28,0.0,0.0,89,89,54085,0.0,131.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio4.pcapng
4450495977.878571,72.0,138.0,229,443,728,890093503.9520264,331684398.3484165,1008,1008,47169,741749329.6464285,210.0,4450576717.853546,4450576717.853546,0.6313788477631783,0.0047184896096180585,0.5,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,64646,0.0,64.0,411834.0015411377,411834.0015411377,310.80483767976165,4.856325588746276,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,89.0,131.0,0,10505,28,0.0,0.0,89,89,54029,0.0,131.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56227,0.0,64.0,425658.9412689209,425658.9412689209,300.71023439193476,4.698597412373981,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,65272,0.0,64.0,427622.79510498047,427622.79510498047,299.3292253481863,4.677019146065411,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,57702,0.0,64.0,418042.8981781006,418042.8981781006,306.1886724014329,4.784198006272389,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,280,0.0,0.0,220,220,53728,0.0,64.0,3579802399.8737335,3579802399.8737335,0.1787808176290887,0.002793450275454511,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,61888,0.0,64.0,409492.01583862305,409492.01583862305,312.5824071022757,4.8841001109730575,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,89.0,131.0,0,10505,28,0.0,0.0,89,89,60983,0.0,131.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,89.0,131.0,0,10505,28,0.0,0.0,89,89,54260,0.0,131.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,63415,0.0,64.0,4475726623.058319,4475726623.058319,0.057197416544863065,0.0008937096335134854,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56985,0.0,64.0,420442.1043395996,420442.1043395996,304.44144075687484,4.756897511826169,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,52045,0.0,64.0,420761.8236541748,420761.8236541748,304.2101084370324,4.753282944328631,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,58730,0.0,64.0,410930.871963501,410930.871963501,311.48791374177654,4.866998652215258,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56812,0.0,64.0,410957.81326293945,410957.81326293945,311.46749342396106,4.8666795847493916,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,61500,0.0,64.0,2293416067.838669,2293416067.838669,0.11162388002332964,0.0017441231253645256,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,58164,0.0,64.0,410773.99253845215,410773.99253845215,311.6068746441343,4.868857416314598,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,89.0,131.0,0,10505,56,0.0,0.0,178,178,55487,0.0,131.0,848868225.0976562,848868225.0976562,0.30864625657281347,0.002356078294448958,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,89.0,131.0,0,10505,28,0.0,0.0,89,89,49290,0.0,131.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56406,0.0,64.0,436224.93743896484,436224.93743896484,293.42659947749854,4.584790616835915,0.0,FACEBOOK,facebook_audio4.pcapng
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,53442,0.0,64.0,1311615474.9393463,1311615474.9393463,0.19517915493627302,0.003049674295879266,0.0,FACEBOOK,facebook_audio4.pcapng
